medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,emiscodecategoryid,original,alcohol_variable_sc_2,alcohol_category_second_screen,conflict,Consensuscode,alcohol_variable_final,AUD_final
380901000006113,2,U1572,U157200,[X]Expos excess heat man-made orig sch oth ins/pub adm area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
3916281000006114,4,^ESCTCO391628,,Combined alcohol and drug detoxification,87106005,144444016,31,1,code used less than 10 times,,,,code used less than 10 times,
372651000006111,1,U1713,U171300,[X]Contact with hot tap-water occurrn sports/athletics area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
8242881000006116,1,^ESCTFI824288,,Finding of alcohol drinking risk,777691000000109,1738451000000118,31,1,code used less than 10 times,,,,code used less than 10 times,
4978921000006112,1,^ESCTDR497892,,Drunk driving,228354000,342410013,31,,code used less than 10 times,,,,code used less than 10 times,
372481000006118,1,U1771,U177100,[X]Contact with hot engin machinry+tool occ resident instit,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
422381000006116,1,U4096,U409600,"[X]Poisoning by and exposure to alcohol, occurrence at industrial and construction area, undetermined intent",67426006,112060019,32,1,code used less than 10 times,,,,code used less than 10 times,
3667501000006115,1,^ESCTWA366750,,Water intoxication syndrome,71785001,119252013,32,1,code used less than 10 times,,,,code used less than 10 times,
1973411000006110,4,EMISICD10|F1005,,"Mental & behav dis due to use alcohol: acute intoxication, with coma",1973411000006106,1973411000006110,32,1,code used less than 10 times,,,,code used less than 10 times,
373221000006114,1,U17y7,U17y700,[X]Contact with oth+unspecif heat+hot substnc occurrn farm,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4978401000006110,2,^ESCTPA497840,,Pattern of alcohol consumption through week,228311005,342362011,31,1,code used less than 10 times,,,,code used less than 10 times,
374781000006119,1,U17y2,U17y200,[X]Contct oth+unsp heat+hot substnc sch oth ins/pub adm area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1954461000006112,1,EMISUDDAPS1,,Psychiatry/ toxicology/ drug and alcohol (primary group),1954461000006108,1954461000006112,37,1,code used less than 10 times,,,,code used less than 10 times,
392081000006115,2,U2087,U208700,[X]Int self poison/exposure to oth/unsp drug/medic on farm,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
5173031000006114,1,^ESCTAC517303,,Accidental exposure to alcohol,242263000,362556011,32,1,code used less than 10 times,,,,code used less than 10 times,
1976301000006110,1,EMISICD10|F1101,,"Mental & behav dis due to use opioids: acute intoxication, with trauma or other bodily injury",1976301000006106,1976301000006110,32,1,code used less than 10 times,,,,code used less than 10 times,
4978121000006114,6,^ESCTDR497812,,Drinks at home,228285006,342333010,31,1,code used less than 10 times,,,,code used less than 10 times,
5914691000006111,4,^ESCTDU591469,,Duodenal varices,303086007,445153013,31,1,code used less than 10 times,,,,code used less than 10 times,
1976421000006111,1,EMISICD10|F1104,,"Mental & behav dis due to use opioids: acute intoxication, with perceptual distortions",1976421000006107,1976421000006111,32,1,code used less than 10 times,,,,code used less than 10 times,
421531000006115,1,U4095,U409500,"[X]Poisoning by and exposure to alcohol, occurrence at trade and service area, undetermined intent",67426006,112060019,32,1,code used less than 10 times,,,,code used less than 10 times,
5612351000006115,1,^ESCTAL561235,,Alcoholic macrocytosis,278363000,415240012,31,1,code used less than 10 times,,,,code used less than 10 times,
773201000006115,3,TB151,TB15100,"Insertion of duodenal sound with complication, without blame",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
12112021000006111,2,^ESCT1211202,,Management of alcohol intake,440671000124106,651791000124111,31,1,code used less than 10 times,,,,code used less than 10 times,
1971691000006118,6,EMISICD10|F1630,,"Mental and behav dis due to hallucinogens: withdrawal state, uncomplicated",1971691000006102,1971691000006118,32,1,code used less than 10 times,,,,code used less than 10 times,
371941000006114,3,U170y,U170y00,[X]Contact hot drink food fat+cook oil occ oth specif place,418611001,2576850010,32,1,code used less than 10 times,,,,code used less than 10 times,
375251000006116,2,U1751,U175100,[X]Contct wth hot househld applianc occurrn resident instit,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
334035014,1,U1747,U174700,"[X]Contact with hot air and gases, occurrence on farm",418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1975061000006117,1,EMISICD10|F1802,,"Mental & behav dis due vol solvents: acute intoxication, with other medical complications",1975061000006101,1975061000006117,32,1,code used less than 10 times,,,,code used less than 10 times,
374721000006118,1,U1765,U176500,[X]Contct hot heating applian radiatr+pipe trade/servce area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
372621000006119,1,U1715,U171500,[X]Contact with hot tap-water occurrn at trade/service area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1973031000006113,1,EMISICD10|F1841,,"Mental & behav dis due vol solvents: withdrawal state wth delirium, with convulsions",1973031000006109,1973031000006113,32,1,code used less than 10 times,,,,code used less than 10 times,
1123431000006119,5,ALLERGY360,,Adverse reaction to Cetyl Alcohol-Coal Tar Distillate,1123431000006103,1123431000006119,5,1,code used less than 10 times,,,,code used less than 10 times,
14130591000006118,2,^ESCT1413059,,Alcoholic husband,878802007,3990653011,7,1,code used less than 10 times,,,,code used less than 10 times,
451449018,5,L4116,L411600,Genital varices in the puerperium,308135003,451449018,32,1,code used less than 10 times,,,,code used less than 10 times,
334002016,1,U1717,U171700,"[X]Contact with hot tap-water, occurrence on farm",418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
26901000006115,7,TB1,TB1..00,"Other medical procedures with complication, no blame",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
374711000006114,2,U1703,U170300,[X]Contct hot drink food fat+cook oil occ sport/athlet area,418611001,2576850010,32,1,code used less than 10 times,,,,code used less than 10 times,
7821631000006114,2,^ESCTFI782163,,Fibrosis of liver caused by alcohol,721710005,3325822012,31,1,code used less than 10 times,,,,code used less than 10 times,
382231000006110,1,U157y,U157y00,[X]Exposur excess heat man-made origin occ oth specif place,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1971891000006119,2,EMISICD10|F1404,,"Mental & behav dis due to use cocaine: acute intoxication, with perceptual distortions",1971891000006103,1971891000006119,32,1,code used less than 10 times,,,,code used less than 10 times,
374751000006110,1,U1766,U176600,[X]Contct hot heatng applian radiatr+pipe indust/constr area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
373031000006119,1,U1726,U172600,[X]Contact with oth hot fluid occurrn at indust/constr area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
375221000006113,2,U1773,U177300,[X]Contct wth hot engin machinry+tool occ sport/athlet area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1034721000006116,7,ALLERGY15409NEMIS,,Adverse reaction to Resource Fruit Flavour Drink,1034721000006100,1034721000006116,5,1,code used less than 10 times,,,,code used less than 10 times,
7582891000006111,1,^ESCTBE758289,,Benzodiazepine withdrawal,703849002,3009783011,31,1,code used less than 10 times,,,,code used less than 10 times,
5689781000006117,1,^ESCTCH568978,,Chronic alcohol abuse,284591009,423308014,31,1,code used less than 10 times,,,,code used less than 10 times,
1972531000006112,1,EMISICD10|F1302,,"Mental & behav dis due seds/hypntcs: acute intoxication, with other medical complications",1972531000006108,1972531000006112,32,1,code used less than 10 times,,,,code used less than 10 times,
308108011,3,Lyu28,Lyu2800,[X]Other complications of anaesthesia during pregnancy,173300003,268308014,32,,code used less than 10 times,,,,code used less than 10 times,
12119741000006110,1,^ESCT1211974,,Able to swallow moderately thick drinks - IDDSI (International Dysphagia Diet Standardisation Initiative) level 3,1102391000000102,2759461000000114,31,1,code used less than 10 times,,,,code used less than 10 times,
382251000006115,1,U1575,U157500,[X]Exposur excess heat man-made origin occ trade/servce area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
393841000006112,4,U20y1,U20y100,[X]Intent self poison unspecif chemical at res institut,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
324440018,1,SLH0z,SLH0z00,Dietetic poisoning NOS,75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
7498031000006110,1,^ESCTFE749803,,Fetal Alcohol Spectrum Disorder,609437000,2965739010,31,1,code used less than 10 times,,,,code used less than 10 times,
772971000006112,1,TB15z,TB15z00,"Insertion gastric/duodenal sound + complication,no blame NOS",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
973011000006119,1,TRIQQZZ57,,** Seminars in alcohol & drug misuse,973011000006103,973011000006119,37,1,code used less than 10 times,,,,code used less than 10 times,
391911000006117,1,U20y3,U20y300,[X]Int self poison unspecif chemical in sport/athletic area,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
19071000006111,4,TB1y,TB1y.00,"Other procedure with complication, without blame",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
372351000006119,1,U1744,U174400,[X]Contact with hot air and gases occurrn on street/highway,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
3859111000006117,1,^ESCTDI385911,,Dilated cardiomyopathy caused by alcohol,83521008,3290572011,32,1,code used less than 10 times,,,,code used less than 10 times,
374311000006113,2,U1755,U175500,[X]Contact wth hot househld applianc occ trade/service area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
372601000006112,1,U1712,U171200,[X]Contact with hot tap-water occ sch oth inst/pub adm area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4831751000006117,8,^ESCTFO483175,,Foetal alcohol syndrome,205788004,3010279011,32,1,code used less than 10 times,,,,code used less than 10 times,
393881000006118,8,U203,U203.00,[X]Intentional self poisoning by and exposure to antiparkinson drugs,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
5090251000006118,3,^ESCTST509025,,Stomal varices,236132008,353965017,31,1,code used less than 10 times,,,,code used less than 10 times,
7808571000006114,1,^ESCTWI780857,,Withdrawal sign,720821001,3317329010,31,1,code used less than 10 times,,,,code used less than 10 times,
329931013,1,TE55z,TE55z00,Poisoning due to venomous arthropod NOS,75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
7460851000006111,1,^ESCTDR746085,,Drinking straw,469175009,2948358013,31,1,code used less than 10 times,,,,code used less than 10 times,
372321000006111,3,U1742,U174200,[X]Contact with hot air + gas occ sch oth inst/pub adm area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4978531000006115,9,^ESCTDR497853,,Drinking episode,228322009,342376012,31,1,code used less than 10 times,,,,code used less than 10 times,
4957071000006111,1,^ESCTMI495707,,Milk shake drink,226467007,340188011,31,1,code used less than 10 times,,,,code used less than 10 times,
334028018,2,U1740,U174000,"[X]Contact with hot air and gases, occurrence at home",418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
2551451000006119,3,^ESCTAM255145,,Amnesic syndrome,3298001,485380014,32,,code used less than 10 times,,,,code used less than 10 times,
4979041000006111,2,^ESCTFE497904,,Feels drinking is out of control,228363003,342422011,31,1,code used less than 10 times,,,,code used less than 10 times,
773281000006112,2,TB15,TB15.00,"Insertion of gastric/duodenal sound + complication, no blame",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
4977901000006118,1,^ESCTAL497790,,Alcohol drinking behavior,228273003,1217644015,27,1,code used less than 10 times,,,,code used less than 10 times,
4978591000006116,9,^ESCTBI497859,,Binge drinking,228326007,3013883018,17,1,code used less than 10 times,,,,code used less than 10 times,
